brand,product,name,specific,lightness,hex,lightToDark,numbers,id
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,,410W,0.543137254901961,#BF8456,True,410.0,116.0
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,,R410,0.668627450980392,#CBAA8A,True,410.0,123.0
MAKE UP FOR EVER,Ultra HD Invisible Cover Stick Foundation,,R410,0.625490196078431,#D1936E,True,410.0,124.0
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Brown Sugar,410G,0.549019607843137,#C09258,True,410.0,101.0
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,,410,0.719607843137255,#E6AE89,True,410.0,117.0
La Mer,The Soft Fluid Long Wear Foundation SPF 20,Espresso,410,0.229411764705882,#5D2D18,True,410.0,118.0
Shiseido,Synchro Skin Self-Refreshing Custom Finish Powder Foundation,Sunstone,410,0.615686274509804,#C89272,True,410.0,119.0
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,,410,0.67843137254902,#D8A982,True,410.0,102.0
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,Y412,0.590196078431373,#B3957A,True,412.0,122.0
MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,,Y412,0.63921568627451,#CC9B7A,True,412.0,125.0
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Bisque W,415,0.609803921568628,#D39C64,True,415.0,88.0
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,Y415,0.490196078431373,#997861,True,415.0,122.0
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,,Y415,0.707843137254902,#E0A989,True,415.0,126.0
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,,415N,0.682352941176471,#DAAA82,True,415.0,100.0
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,,Y415,0.668627450980392,#CCB189,True,415.0,123.0
MAKE UP FOR EVER,Ultra HD Invisible Cover Stick Foundation,,Y415,0.629411764705882,#CC9975,True,415.0,124.0
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Bisque C,418,0.992156862745098,#FDFDFD,True,418.0,88.0
Anastasia Beverly Hills,Luminous Foundation,,420C,0.343137254901961,#7F5430,True,420.0,91.0
Lancôme,Teint Idole Ultra Longwear Foundation Stick SPF 21,Bisque N,420,0.635294117647059,#D1A173,True,420.0,110.0
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,Bisque,420,0.592156862745098,#D58D59,True,420.0,120.0
Revlon,ColorStay Full Cover Foundation,Mahogany,420,0.403921568627451,#945A3A,True,420.0,113.0
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Bisque N,420,0.635294117647059,#D1A173,True,420.0,88.0
Juvia's Place,I Am Magic Foundation,Havana,420,0.57843137254902,#D68751,False,420.0,93.0
Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,Bisque N,420,0.582352941176471,#D18A58,True,420.0,89.0
ZOEVA,Authentik Skin Natural Luminous Foundation,Trusted,420N,0.272549019607843,#6D281E,True,420.0,78.0
Exa,High Fidelity Foundation,Annica,420,0.770588235294118,#F5C294,False,420.0,115.0
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Cool,420,0.450980392156863,#AD6639,True,420.0,95.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,420,0.417647058823529,#9B5E3A,True,420.0,96.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,420,0.53921568627451,#CE8045,True,420.0,97.0
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,R420,0.547058823529412,#A9816E,True,420.0,122.0
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,420N,0.607843137254902,#C49272,True,420.0,98.0
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,420,0.582352941176471,#C59264,True,420.0,99.0
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,,420G,0.701960784313725,#E4B282,True,420.0,100.0
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,,420N,0.549019607843137,#BF7E59,True,420.0,116.0
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Toffee,420G,0.445098039215686,#A17642,True,420.0,101.0
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,,420,0.613725490196078,#C59B74,True,420.0,117.0
La Mer,The Soft Fluid Long Wear Foundation SPF 20,Terra,420,0.352941176470588,#814C33,True,420.0,118.0
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,,420,0.641176470588235,#C4A283,True,420.0,102.0
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,Y422,0.637254901960784,#BFA386,True,422.0,122.0
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Bisque W,425,0.603921568627451,#CF9A65,True,425.0,88.0
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,Y425,0.52156862745098,#A57E65,True,425.0,122.0
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,,Y425,0.690196078431373,#E1AA7F,True,425.0,126.0
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,,Y425,0.654901960784314,#C9AC85,True,425.0,123.0
Anastasia Beverly Hills,Luminous Foundation,,430W,0.362745098039216,#8B562E,True,430.0,91.0
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Bisque C,430,0.594117647058824,#C99366,True,430.0,88.0
Juvia's Place,I Am Magic Foundation,Rio,430,0.447058823529412,#B06B34,False,430.0,93.0
Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,Dore 30 W,430,0.592156862745098,#CB8C63,True,430.0,89.0
ZOEVA,Authentik Skin Natural Luminous Foundation,Warrior,430N,0.225490196078431,#57241C,True,430.0,78.0
Exa,High Fidelity Foundation,Dana,430,0.719607843137255,#D9AA96,False,430.0,115.0
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Neutral,430,0.507843137254902,#C4733F,True,430.0,95.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,430,0.370588235294118,#8B5432,True,430.0,96.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,430,0.47843137254902,#AB6C49,True,430.0,97.0
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,R430,0.47843137254902,#98705C,True,430.0,122.0
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,430W,0.609803921568628,#C8926F,True,430.0,98.0
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,430,0.466666666666667,#9E6F50,True,430.0,99.0
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,,430N,0.676470588235294,#DBA97E,True,430.0,100.0
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,,430C,0.480392156862745,#A9694C,True,430.0,116.0
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Gingerbread,430N,0.445098039215686,#AB7A38,True,430.0,101.0
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,,430,0.641176470588235,#CF9478,True,430.0,117.0
La Mer,The Soft Fluid Long Wear Foundation SPF 20,Chestnut,430,0.586274509803922,#C28B69,True,430.0,118.0
MAKE UP FOR EVER,Water Blend Face & Body Foundation,,R430,0.558823529411765,#B27D6B,True,430.0,129.0
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,,W430,0.431372549019608,#915C4B,True,430.0,107.0
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,,Y433,0.650980392156863,#CFAA7D,True,433.0,123.0
MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,,Y434,0.572549019607843,#C68D5E,True,434.0,125.0
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Bisque W,435,0.994117647058824,#FEFEFD,True,435.0,88.0
Juvia's Place,I Am Magic Foundation,Punta Cana,435,0.482352941176471,#B8753E,False,435.0,93.0
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,Y435,0.641176470588235,#C59C82,True,435.0,122.0
Anastasia Beverly Hills,Luminous Foundation,,440C,0.323529411764706,#7A4F2B,True,440.0,91.0
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,Bisque,440,0.570588235294118,#D08453,True,440.0,120.0
Juvia's Place,I Am Magic Foundation,Savanna,440,0.523529411764706,#BF7E4C,False,440.0,93.0
Revlon,ColorStay Light Cover Liquid Foundation,Caramel,440,0.482352941176471,#B07646,True,440.0,114.0
ZOEVA,Authentik Skin Natural Luminous Foundation,Wise,440C,0.201960784313725,#452722,True,440.0,78.0
Exa,High Fidelity Foundation,Katey,440,0.656862745098039,#D0A57F,False,440.0,115.0
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Neutral,440,0.505882352941176,#C46B3E,True,440.0,95.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,440,0.380392156862745,#8D5435,True,440.0,96.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,440,0.552941176470588,#C38057,True,440.0,97.0
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,440C,0.525490196078431,#B07A5C,True,440.0,98.0
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,440,0.486274509803922,#AB754D,True,440.0,99.0
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,,440G,0.633333333333333,#D69D6D,True,440.0,100.0
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,,440O,0.480392156862745,#AA6C4B,True,440.0,116.0
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Cinnamon,440G,0.423529411764706,#A06838,True,440.0,101.0
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,,440,0.517647058823529,#AF8259,True,440.0,117.0
La Mer,The Soft Fluid Long Wear Foundation SPF 20,Amber,440,0.574509803921569,#B18D74,True,440.0,118.0
Shiseido,Synchro Skin Self-Refreshing Custom Finish Powder Foundation,Amber,440,0.588235294117647,#C18B6B,True,440.0,119.0
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,,440,0.690196078431373,#CDAF93,True,440.0,102.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,445,0.337254901960784,#864C26,True,445.0,96.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,445,0.472549019607843,#AF7142,True,445.0,97.0
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,Y445,0.462745098039216,#9A7352,True,445.0,122.0
MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,,Y445,0.582352941176471,#C28B67,True,445.0,125.0
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,,Y445,0.701960784313725,#E4A682,True,445.0,126.0
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,445,0.462745098039216,#A1744B,True,445.0,99.0
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,,Y445,0.629411764705882,#C5A67C,True,445.0,123.0
MAKE UP FOR EVER,Ultra HD Invisible Cover Stick Foundation,,Y445,0.543137254901961,#B9815C,True,445.0,124.0
MAKE UP FOR EVER,Water Blend Face & Body Foundation,,Y445,0.617647058823529,#C18D7A,True,445.0,129.0
Anastasia Beverly Hills,Luminous Foundation,,450C,0.301960784313725,#724C28,True,450.0,91.0
Lancôme,Teint Idole Ultra Longwear Foundation Stick SPF 21,Suede N,450,0.594117647058824,#C69469,True,450.0,110.0
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,Suede,450,0.476470588235294,#B36A40,True,450.0,120.0
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede N,450,0.588235294117647,#C49368,True,450.0,88.0
Juvia's Place,I Am Magic Foundation,Casablanca,450,0.625490196078431,#D99C66,False,450.0,93.0
Exa,High Fidelity Foundation,Emily,450,0.735294117647059,#E2B995,False,450.0,115.0
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Cool,450,0.413725490196078,#AB5328,True,450.0,95.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,450,0.341176470588235,#7D4C31,True,450.0,96.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,450,0.47843137254902,#A86E4C,True,450.0,97.0
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,450N,0.466666666666667,#A4644A,True,450.0,98.0
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,450,0.468627450980392,#9C7153,True,450.0,99.0
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,,450G,0.523529411764706,#B48357,True,450.0,100.0
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,,450C,0.480392156862745,#AF6946,True,450.0,116.0
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Chocolate Mousse,450G,0.482352941176471,#A47C52,True,450.0,101.0
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,,450,0.607843137254902,#C28C74,True,450.0,117.0
La Mer,The Soft Fluid Long Wear Foundation SPF 20,Sepia,450,0.594117647058824,#D09B5F,True,450.0,118.0
Shiseido,Synchro Skin Self-Refreshing Custom Finish Powder Foundation,Copper,450,0.550980392156863,#B37C66,True,450.0,119.0
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede C,455,0.458823529411765,#B17539,True,455.0,88.0
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,Y455,0.462745098039216,#997153,True,455.0,122.0
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,,Y455,0.684313725490196,#DDA380,True,455.0,126.0
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,,455R,0.619607843137255,#CC9670,True,455.0,100.0
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,,Y455,0.615686274509804,#C9A371,True,455.0,123.0
MAKE UP FOR EVER,Water Blend Face & Body Foundation,,Y455,0.53921568627451,#AF7D64,True,455.0,129.0
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,Suede,460,0.531372549019608,#C57D4A,True,460.0,120.0
Revlon,ColorStay Makeup For Normal/Dry Skin,Macadamia,460,0.782352941176471,#F5C29A,True,460.0,112.0
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede W,460,0.562745098039216,#C08D5F,True,460.0,88.0
Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,Suede C,460,0.441176470588235,#AB5F36,True,460.0,89.0
Exa,High Fidelity Foundation,Gretta,460,0.758823529411765,#DFC1A4,False,460.0,115.0
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Warm,460,0.341176470588235,#82472C,True,460.0,95.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,460,0.319607843137255,#74432F,True,460.0,96.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,460,0.476470588235294,#A6634D,True,460.0,97.0
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,460W,0.505882352941176,#AF7453,True,460.0,98.0
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,460,0.470588235294118,#9A6956,True,460.0,99.0
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,,460N,0.441176470588235,#996948,True,460.0,116.0
Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,,460,0.707843137254902,#E1AB88,True,460.0,117.0
La Mer,The Soft Fluid Long Wear Foundation SPF 20,Sienna,460,0.552941176470588,#AC826E,True,460.0,118.0
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,Y463,0.515686274509804,#A28265,True,463.0,122.0
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,,Y463,0.607843137254902,#BFA177,True,463.0,123.0
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede C,465,0.37843137254902,#95582C,True,465.0,88.0
Anastasia Beverly Hills,Luminous Foundation,,470C,0.276470588235294,#6D4120,True,470.0,91.0
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede C,470,0.570588235294118,#C38960,True,470.0,88.0
Exa,High Fidelity Foundation,Stefania,470,0.762745098039216,#E8BE9D,False,470.0,115.0
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Cool,470,0.345098039215686,#83432D,True,470.0,95.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,470,0.315686274509804,#74452D,True,470.0,96.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,470,0.452941176470588,#9D634A,True,470.0,97.0
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,470C,0.490196078431373,#A77053,True,470.0,98.0
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,470,0.456862745098039,#946B55,True,470.0,99.0
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,,470O,0.388235294117647,#926034,True,470.0,116.0
Anastasia Beverly Hills,Luminous Foundation,,480C,0.268627450980392,#683F21,True,480.0,91.0
Exa,High Fidelity Foundation,Liam,480,0.741176470588235,#DDB99D,False,480.0,115.0
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Neutral,480,0.347058823529412,#87452A,True,480.0,95.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,480,0.305882352941176,#70432C,True,480.0,96.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,480,0.449019607843137,#97644E,True,480.0,97.0
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,480W,0.435294117647059,#956449,True,480.0,98.0
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,480,0.366666666666667,#7D543E,True,480.0,99.0
Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,,480C,0.415686274509804,#955A3F,True,480.0,116.0
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,,W480,0.262745098039216,#563530,True,480.0,107.0
Anastasia Beverly Hills,Luminous Foundation,,490W,0.262745098039216,#673C1F,True,490.0,91.0
Exa,High Fidelity Foundation,Hannah,490,0.705882352941177,#DCB58C,False,490.0,115.0
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Neutral,490,0.286274509803922,#6B3927,True,490.0,95.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,490,0.266666666666667,#663B22,True,490.0,96.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,490,0.43921568627451,#94644C,True,490.0,97.0
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,490C,0.437254901960784,#995E46,True,490.0,98.0
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,490,0.36078431372549,#7B553D,True,490.0,99.0
Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,,N490,0.225490196078431,#45312E,True,490.0,107.0
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede,495,0.4,#856447,True,495.0,88.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,495,0.247058823529412,#5D3121,True,495.0,96.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,495,0.335294117647059,#784533,True,495.0,97.0
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,495,0.350980392156863,#734F40,True,495.0,99.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,498,0.247058823529412,#4E3530,True,498.0,96.0
FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,498,0.349019607843137,#66524C,True,498.0,97.0
FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,498,0.350980392156863,#635550,True,498.0,99.0
Anastasia Beverly Hills,Luminous Foundation,,500C,0.252941176470588,#613920,True,500.0,91.0
Lancôme,Teint Idole Ultra Longwear Foundation Stick SPF 21,Suede W,500,0.480392156862745,#AC7A49,True,500.0,110.0
Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,Suede,500,0.427450980392157,#B45926,True,500.0,120.0
Almay,Clear Complexion Make Myself Clear Makeup,Beige,500,0.658823529411765,#CE9782,True,500.0,92.0
Revlon,ColorStay Makeup For Normal/Dry Skin,Walnut,500,0.374509803921569,#A74E18,True,500.0,112.0
Almay,Smart Shade Skintone Matching Makeup,Deep Like Me,500,0.609803921568628,#C79270,True,500.0,128.0
Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Suede W,500,0.482352941176471,#AC7A4A,True,500.0,88.0
Juvia's Place,I Am Magic Foundation,Bogota,500,0.641176470588235,#CB9F7C,False,500.0,93.0
Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,Suede W,500,0.470588235294118,#AC6C44,True,500.0,89.0
Exa,High Fidelity Foundation,Whit,500,0.729411764705882,#DFB295,False,500.0,115.0
SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Cool,500,0.254901960784314,#613B21,True,500.0,95.0
Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,500N,0.429411764705882,#946147,True,500.0,98.0
HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,,500G,0.509803921568627,#AC7E58,True,500.0,100.0
HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Mocha,500G,0.441176470588235,#9E6A43,True,500.0,101.0
Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,,500,0.631372549019608,#C89A7A,True,500.0,102.0
MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,,Y503,0.511764705882353,#B37A52,True,503.0,125.0
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,,Y503,0.507843137254902,#A5835E,True,503.0,123.0
MAKE UP FOR EVER,Reboot Active Care Revitalizing Foundation,,Y505,0.513725490196078,#AE7B58,True,505.0,125.0
MAKE UP FOR EVER,Matte Velvet Skin Blurring Powder Foundation,,Y505Cognac,0.63921568627451,#CF9577,True,505.0,126.0
MAKE UP FOR EVER,Matte Velvet Skin Full Coverage Foundation,,Y505,0.496078431372549,#A0805D,True,505.0,123.0
MAKE UP FOR EVER,Ultra HD Invisible Cover Stick Foundation,,Y505,0.462745098039216,#A36A49,True,505.0,124.0
MAKE UP FOR EVER,Water Blend Face & Body Foundation,,Y505,0.498039215686275,#A1745D,True,505.0,129.0
MAKE UP FOR EVER,Ultra HD Invisible Cover Foundation,,Y508,0.484313725490196,#9A775D,True,508.0,122.0
