id_numbers,marca,produto,nome_tom,tom_especifico,luminosidade,codigo_hex,numero_tom,tom_unificado,id_produto,id_produto_origem,grupo_de_tom
2633,juvia's place,i am magic foundation,somalia,350,45.8823529411765,#b46636,350.0,350,57,93.0,Escuro / Dark
2634,lancôme,rénergie lift makeup lightweight liquid foundation spf 27,dore 10 n,350,63.1372549019608,#cf9573,350.0,350,72,89.0,Médio / Medium
2635,zoeva,authentik skin natural luminous foundation,masterful,350w,38.8235294117647,#a94d1d,350.0,350w,128,78.0,Escuro / Dark
2636,exa,high fidelity foundation,kb,350,70.1960784313725,#d7b38f,350.0,350,43,115.0,Médio / Medium
2637,smith & cult,veiled threat weightless micro-blurring foundation,cool,350,58.4313725490196,#d58655,350.0,350,115,95.0,Médio / Medium
2638,fenty beauty by rihanna,pro filt'r soft matte powder foundation,,350,52.7450980392157,#b87e55,350.0,350,46,96.0,Médio / Medium
2639,fenty beauty by rihanna,pro filt'r soft matte longwear foundation,,350,61.3725490196078,#d79762,350.0,350,45,97.0,Médio / Medium
2640,rare beauty by selena gomez,liquid touch weightless foundation,,350c,65.0980392156863,#d19a7b,350.0,350c,102,98.0,Médio / Medium
2641,fenty beauty by rihanna,pro filt'r hydrating longwear foundation,,350,58.823529411764696,#c69666,350.0,350,44,99.0,Médio / Medium
2642,huda beauty,#fauxfilter skin finish buildable coverage foundation stick,,350g,77.2549019607843,#f4bf96,350.0,350g,52,100.0,Claro / Light
2643,gucci,fluide de beauté fini naturel - natural finish fluid foundation,,350w,59.0196078431373,#ca9363,350.0,350w,49,116.0,Médio / Medium
2644,huda beauty,#fauxfilter full coverage matte foundation,dulce de leche,350g,51.5686274509804,#b38054,350.0,350g,51,101.0,Médio / Medium
2645,shiseido,synchro skin self-refreshing foundation spf 30,,350,79.4117647058823,#ebc7aa,350.0,350,118,117.0,Claro / Light
2646,la mer,the soft fluid long wear foundation spf 20,honey,350,68.4313725490196,#d7a986,350.0,350,69,118.0,Médio / Medium
2647,shiseido,synchro skin self-refreshing custom finish powder foundation,maple,350,65.2941176470588,#d59e78,350.0,350,117,119.0,Médio / Medium
2648,beauty bakerie,instabake aqua glass foundation,neutral,351,82.94117647058819,#eecdb9,351.0,351,12,127.0,Claro / Light
2649,beauty bakerie,instabake aqua glass foundation,cool,353,88.2352941176471,#f2dcd0,353.0,353,12,127.0,Claro / Light
2650,anastasia beverly hills,luminous foundation,,355n,45.8823529411765,#a06f4a,355.0,355n,5,91.0,Escuro / Dark
2651,lancôme,dual finish multi-tasking lightweight pressed powder foundation,bisque,355,71.17647058823529,#ecaa7f,355.0,355,71,120.0,Médio / Medium
2652,beauty bakerie,instabake aqua glass foundation,warm,355,84.9019607843137,#f8d8b9,355.0,355,12,127.0,Claro / Light
2653,maybelline,fit me matte + poreless liquid foundation,coconut,355,47.0588235294118,#ae6742,355.0,355,90,104.0,Escuro / Dark
2654,maybelline,super stay full coverage foundation,coconut,355,41.1764705882353,#935f3f,355.0,355,91,105.0,Escuro / Dark
2655,make up for ever,ultra hd invisible cover foundation,,y355,57.6470588235294,#b09076,355.0,y355,80,122.0,Médio / Medium
2656,make up for ever,reboot active care revitalizing foundation,,y355,67.2549019607843,#cda98a,355.0,y355,79,125.0,Médio / Medium
2657,make up for ever,matte velvet skin blurring powder foundation,,y355,81.3725490196078,#f7c3a8,355.0,y355,77,126.0,Claro / Light
2658,make up for ever,matte velvet skin full coverage foundation,,y355,76.6666666666667,#dec6a9,355.0,y355,78,123.0,Claro / Light
2659,maybelline,fit me matte + poreless liquid foundation,warm coconut,356,45.294117647058805,#aa663d,356.0,356,90,104.0,Escuro / Dark
2660,beauty bakerie,instabake aqua glass foundation,warm neutral,357,90.7843137254902,#f6e6d9,357.0,357,12,127.0,Claro / Light
2661,maybelline,fit me matte + poreless liquid foundation,latte,358,50.78431372549021,#a9725a,358.0,358,90,104.0,Médio / Medium
2662,beauty bakerie,instabake aqua glass foundation,cool,359,92.7450980392157,#f8eae1,359.0,359,12,127.0,Claro / Light
2663,anastasia beverly hills,luminous foundation,,360c,45.294117647058805,#a16e46,360.0,360c,5,91.0,Escuro / Dark
2664,lancôme,teint idole ultra longwear foundation stick spf 21,bisque n,360,67.2549019607843,#d3ab84,360.0,360,74,110.0,Médio / Medium
2665,lancôme,dual finish multi-tasking lightweight pressed powder foundation,versatile honey iii,360,67.2549019607843,#e2a575,360.0,360,71,120.0,Médio / Medium
2666,maybelline,fit me matte + poreless liquid foundation,mocha,360,40.9803921568627,#9e6033,360.0,360,90,104.0,Escuro / Dark
2667,maybelline,super stay full coverage foundation,mocha,360,34.5098039215686,#775039,360.0,360,91,105.0,Escuro / Dark
2668,lancôme,teint idole ultra wear 24h long wear foundation,bisque n,360,67.2549019607843,#d2ac85,360.0,360,75,88.0,Médio / Medium
2669,lancôme,rénergie lift makeup lightweight liquid foundation spf 27,dore 20 w,360,59.8039215686274,#c78e6a,360.0,360,72,89.0,Médio / Medium
2670,zoeva,authentik skin natural luminous foundation,original,360n,40.3921568627451,#ad4a21,360.0,360n,128,78.0,Escuro / Dark
2671,exa,high fidelity foundation,oakjoo,360,70.7843137254902,#dbaf8e,360.0,360,43,115.0,Médio / Medium
2672,smith & cult,veiled threat weightless micro-blurring foundation,neutral,360,58.627450980392204,#dc834f,360.0,360,115,95.0,Médio / Medium
2673,fenty beauty by rihanna,pro filt'r soft matte powder foundation,,360,54.5098039215686,#c28354,360.0,360,46,96.0,Médio / Medium
2674,fenty beauty by rihanna,pro filt'r soft matte longwear foundation,,360,60.1960784313725,#cf9664,360.0,360,45,97.0,Médio / Medium
2675,make up for ever,ultra hd invisible cover foundation,,r360,56.078431372549,#ac8672,360.0,r360,80,122.0,Médio / Medium
2676,rare beauty by selena gomez,liquid touch weightless foundation,,360w,63.3333333333333,#d1a172,360.0,360w,102,98.0,Médio / Medium
2677,fenty beauty by rihanna,pro filt'r hydrating longwear foundation,,360,59.0196078431373,#c2986b,360.0,360,44,99.0,Médio / Medium
2678,gucci,fluide de beauté fini naturel - natural finish fluid foundation,,360w,58.23529411764709,#c38f66,360.0,360w,49,116.0,Médio / Medium
2679,shiseido,synchro skin self-refreshing foundation spf 30,,360,77.2549019607843,#ebc19f,360.0,360,118,117.0,Claro / Light
2680,shiseido,synchro skin self-refreshing custom finish powder foundation,citrine,360,61.960784313725505,#c89574,360.0,360,117,119.0,Médio / Medium
2681,maybelline,fit me matte + poreless liquid foundation,truffle,362,40.3921568627451,#90653e,362.0,362,90,104.0,Escuro / Dark
2682,make up for ever,matte velvet skin full coverage foundation,,y363,73.5294117647059,#e0c297,363.0,y363,78,123.0,Médio / Medium
2683,anastasia beverly hills,luminous foundation,,365c,43.5294117647059,#9b6b43,365.0,365c,5,91.0,Escuro / Dark
2684,maybelline,fit me matte + poreless liquid foundation,nutmeg,365,42.5490196078431,#995840,365.0,365,90,104.0,Escuro / Dark
2685,make up for ever,ultra hd invisible cover foundation,,y365,56.6666666666667,#ad8a74,365.0,y365,80,122.0,Médio / Medium
2686,make up for ever,reboot active care revitalizing foundation,,y365,65.4901960784314,#d0a47e,365.0,y365,79,125.0,Médio / Medium
2687,make up for ever,matte velvet skin blurring powder foundation,,y365,80.0,#f8c0a0,365.0,y365,77,126.0,Claro / Light
2688,make up for ever,matte velvet skin full coverage foundation,,y365,69.0196078431373,#d5b48b,365.0,y365,78,123.0,Médio / Medium
2689,make up for ever,ultra hd invisible cover stick foundation,,y365,71.3725490196078,#d6aa96,365.0,y365,81,124.0,Médio / Medium
2690,maybelline,fit me matte + poreless liquid foundation,deep golden,368,38.0392156862745,#925730,368.0,368,90,104.0,Escuro / Dark
2691,anastasia beverly hills,luminous foundation,,370w,39.8039215686274,#936038,370.0,370w,5,91.0,Escuro / Dark
2692,lancôme,dual finish multi-tasking lightweight pressed powder foundation,bisque,370,60.7843137254902,#cf9667,370.0,370,71,120.0,Médio / Medium
2693,maybelline,fit me matte + poreless liquid foundation,deep bronze,370,39.6078431372549,#8b553f,370.0,370,90,104.0,Escuro / Dark
2694,revlon,colorstay makeup for normal/dry skin,toast,370,61.3725490196078,#cb906e,370.0,370,106,112.0,Médio / Medium
2695,maybelline,super stay full coverage foundation,deep bronze,370,29.2156862745098,#67442e,370.0,370,91,105.0,Retinto / Deep
2696,lancôme,teint idole ultra wear 24h long wear foundation,bisque w,370,66.2745098039216,#d1aa81,370.0,370,75,88.0,Médio / Medium
2697,lancôme,rénergie lift makeup lightweight liquid foundation spf 27,dore 25 w,370,62.54901960784311,#cc9b73,370.0,370,72,89.0,Médio / Medium
2698,zoeva,authentik skin natural luminous foundation,powerful,370c,50.3921568627451,#c96b38,370.0,370c,128,78.0,Médio / Medium
2699,exa,high fidelity foundation,dawn,370,61.960784313725505,#cb9971,370.0,370,43,115.0,Médio / Medium
2700,smith & cult,veiled threat weightless micro-blurring foundation,neutral,370,58.4313725490196,#d0895a,370.0,370,115,95.0,Médio / Medium
2701,fenty beauty by rihanna,pro filt'r soft matte powder foundation,,370,58.0392156862745,#cb865d,370.0,370,46,96.0,Médio / Medium
2702,fenty beauty by rihanna,pro filt'r soft matte longwear foundation,,370,67.05882352941181,#e59e71,370.0,370,45,97.0,Médio / Medium
2703,make up for ever,ultra hd invisible cover foundation,,r370,52.156862745097996,#a27e68,370.0,r370,80,122.0,Médio / Medium
2704,rare beauty by selena gomez,liquid touch weightless foundation,,370n,64.3137254901961,#d99e6f,370.0,370n,102,98.0,Médio / Medium
2705,make up for ever,reboot active care revitalizing foundation,,r370,65.0980392156863,#c5a087,370.0,r370,79,125.0,Médio / Medium
2706,make up for ever,matte velvet skin blurring powder foundation,,r370,76.8627450980392,#eeb29a,370.0,r370,77,126.0,Claro / Light
2707,fenty beauty by rihanna,pro filt'r hydrating longwear foundation,,370,63.5294117647059,#d09b74,370.0,370,44,99.0,Médio / Medium
2708,gucci,fluide de beauté fini naturel - natural finish fluid foundation,,370o,56.470588235294095,#c18d5f,370.0,370o,49,116.0,Médio / Medium
2709,make up for ever,matte velvet skin full coverage foundation,,r370,70.3921568627451,#d4b393,370.0,r370,78,123.0,Médio / Medium
2710,make up for ever,ultra hd invisible cover stick foundation,,r370,66.2745098039216,#d5a07d,370.0,r370,81,124.0,Médio / Medium
2711,givenchy,teint couture city balm radiant perfecting skin tint spf 25,,w370,52.7450980392157,#ac7b61,370.0,w370,48,107.0,Médio / Medium
2712,make up for ever,ultra hd invisible cover foundation,,y373,73.3333333333333,#e0bf96,373.0,y373,80,122.0,Médio / Medium
2713,maybelline,fit me matte + poreless liquid foundation,java,375,34.9019607843137,#76503c,375.0,375,90,104.0,Escuro / Dark
2714,maybelline,super stay full coverage foundation,java,375,28.235294117647097,#5d4233,375.0,375,91,105.0,Retinto / Deep
2715,make up for ever,ultra hd invisible cover foundation,,y375,55.490196078431396,#b38768,375.0,y375,80,122.0,Médio / Medium
2716,make up for ever,matte velvet skin blurring powder foundation,,y375golden,74.7058823529412,#eab693,375.0,y375golden,77,126.0,Médio / Medium
2717,make up for ever,matte velvet skin full coverage foundation,,y375,68.6274509803922,#d4b18a,375.0,y375,78,123.0,Médio / Medium
2718,make up for ever,ultra hd invisible cover stick foundation,,y375,65.6862745098039,#d09e7f,375.0,y375,81,124.0,Médio / Medium
2719,maybelline,fit me matte + poreless liquid foundation,espresso,380,27.843137254902,#5b3d33,380.0,380,90,104.0,Retinto / Deep
2720,lancôme,teint idole ultra wear 24h long wear foundation,bisque w,380,67.45098039215691,#d3ac85,380.0,380,75,88.0,Médio / Medium
2721,zoeva,authentik skin natural luminous foundation,smile,380n,39.0196078431373,#aa4c1d,380.0,380n,128,78.0,Escuro / Dark
2722,exa,high fidelity foundation,alyssa,380,67.843137254902,#d5a985,380.0,380,43,115.0,Médio / Medium
2723,smith & cult,veiled threat weightless micro-blurring foundation,warm,380,55.490196078431396,#c87d53,380.0,380,115,95.0,Médio / Medium
2724,fenty beauty by rihanna,pro filt'r soft matte powder foundation,,380,59.4117647058824,#cb8d64,380.0,380,46,96.0,Médio / Medium
2725,fenty beauty by rihanna,pro filt'r soft matte longwear foundation,,380,67.843137254902,#e59c75,380.0,380,45,97.0,Médio / Medium
2726,rare beauty by selena gomez,liquid touch weightless foundation,,380w,63.3333333333333,#d49e6f,380.0,380w,102,98.0,Médio / Medium
2727,fenty beauty by rihanna,pro filt'r hydrating longwear foundation,,380,64.3137254901961,#d29a76,380.0,380,44,99.0,Médio / Medium
2728,gucci,fluide de beauté fini naturel - natural finish fluid foundation,,380n,49.4117647058824,#b1764b,380.0,380n,49,116.0,Escuro / Dark
2729,make up for ever,ultra hd invisible cover foundation,,y383,64.11764705882351,#c0a487,383.0,y383,80,122.0,Médio / Medium
2730,fenty beauty by rihanna,pro filt'r soft matte powder foundation,,385,44.9019607843137,#a46b41,385.0,385,46,96.0,Escuro / Dark
2731,fenty beauty by rihanna,pro filt'r soft matte longwear foundation,,385,60.0,#d4965e,385.0,385,45,97.0,Médio / Medium
2732,make up for ever,ultra hd invisible cover foundation,,y385,55.294117647058805,#ae8a6c,385.0,y385,80,122.0,Médio / Medium
2733,fenty beauty by rihanna,pro filt'r hydrating longwear foundation,,385,57.843137254902,#c49663,385.0,385,44,99.0,Médio / Medium
2734,revlon,colorstay full cover foundation,early tan,390,67.45098039215691,#dca57c,390.0,390,103,113.0,Médio / Medium
2735,lancôme,teint idole ultra wear 24h long wear foundation,bisque c,390,67.45098039215691,#d3ad85,390.0,390,75,88.0,Médio / Medium
2736,zoeva,authentik skin natural luminous foundation,soulful,390n,37.6470588235294,#a1411f,390.0,390n,128,78.0,Escuro / Dark
2737,exa,high fidelity foundation,allie,390,68.0392156862745,#cea98d,390.0,390,43,115.0,Médio / Medium
2738,smith & cult,veiled threat weightless micro-blurring foundation,cool,390,55.6862745098039,#c97f53,390.0,390,115,95.0,Médio / Medium
2739,fenty beauty by rihanna,pro filt'r soft matte powder foundation,,390,48.4313725490196,#ac714b,390.0,390,46,96.0,Escuro / Dark
2740,fenty beauty by rihanna,pro filt'r soft matte longwear foundation,,390,61.1764705882353,#cd926b,390.0,390,45,97.0,Médio / Medium
2741,rare beauty by selena gomez,liquid touch weightless foundation,,390c,64.9019607843137,#cf957c,390.0,390c,102,98.0,Médio / Medium
2742,fenty beauty by rihanna,pro filt'r hydrating longwear foundation,,390,50.5882352941176,#b07c52,390.0,390,44,99.0,Médio / Medium
2743,anastasia beverly hills,luminous foundation,,400n,37.4509803921569,#8e5a31,400.0,400n,5,91.0,Escuro / Dark
2744,revlon,colorstay makeup for combo/oily skin,caramel,400,61.1764705882353,#c69072,400.0,400,105,111.0,Médio / Medium
2745,almay,clear complexion make myself clear makeup,neutral,400,66.07843137254899,#cf9d82,400.0,400,2,92.0,Médio / Medium
2746,revlon,colorstay makeup for normal/dry skin,caramel,400,61.1764705882353,#c69072,400.0,400,106,112.0,Médio / Medium
2747,almay,smart shade skintone matching makeup,medium meets deep,400,69.41176470588239,#dda785,400.0,400,4,128.0,Médio / Medium
2748,juvia's place,i am magic foundation,ethiopia,400,62.54901960784311,#d99c66,400.0,400,57,93.0,Médio / Medium
2749,zoeva,authentik skin natural luminous foundation,spirited,400c,37.6470588235294,#9f4221,400.0,400c,128,78.0,Escuro / Dark
2750,exa,high fidelity foundation,lydia,400,67.843137254902,#d59f85,400.0,400,43,115.0,Médio / Medium
2751,smith & cult,veiled threat weightless micro-blurring foundation,warm,400,53.529411764705905,#d07741,400.0,400,115,95.0,Médio / Medium
2752,fenty beauty by rihanna,pro filt'r soft matte powder foundation,,400,40.588235294117595,#995e36,400.0,400,46,96.0,Escuro / Dark
2753,fenty beauty by rihanna,pro filt'r soft matte longwear foundation,,400,51.960784313725505,#c67943,400.0,400,45,97.0,Médio / Medium
2754,rare beauty by selena gomez,liquid touch weightless foundation,,400w,59.8039215686274,#c6926b,400.0,400w,102,98.0,Médio / Medium
2755,fenty beauty by rihanna,pro filt'r hydrating longwear foundation,,400,48.4313725490196,#b17646,400.0,400,44,99.0,Escuro / Dark
2756,huda beauty,#fauxfilter skin finish buildable coverage foundation stick,,400g,78.6274509803922,#ecc8a5,400.0,400g,52,100.0,Claro / Light
2757,huda beauty,#fauxfilter full coverage matte foundation,macchiato,400g,48.4313725490196,#af8048,400.0,400g,51,101.0,Escuro / Dark
2758,la mer,the soft fluid long wear foundation spf 20,dusk,400,60.588235294117595,#c6856f,400.0,400,69,118.0,Médio / Medium
2759,origins,pretty in bloom™ spf 20 flower-infused long-wear foundation,,400,64.11764705882351,#ce9f79,400.0,400,98,102.0,Médio / Medium
2760,make up for ever,ultra hd invisible cover foundation,,y405,54.901960784313694,#ae856a,405.0,y405,80,122.0,Médio / Medium
2761,make up for ever,reboot active care revitalizing foundation,,y405,62.7450980392157,#cf9c71,405.0,y405,79,125.0,Médio / Medium
2762,make up for ever,matte velvet skin blurring powder foundation,,y405golden,74.50980392156859,#efb28d,405.0,y405golden,77,126.0,Médio / Medium
2763,huda beauty,#fauxfilter skin finish buildable coverage foundation stick,,405n,72.3529411764706,#e4b38d,405.0,405n,52,100.0,Médio / Medium
2764,make up for ever,matte velvet skin full coverage foundation,,y405,66.07843137254899,#cbad86,405.0,y405,78,123.0,Médio / Medium
2765,make up for ever,ultra hd invisible cover stick foundation,,y405,66.4705882352941,#d8a37b,405.0,y405,81,124.0,Médio / Medium
